name,hr,ra,dec,mag
,,10.735333,-48.896711,7.18
,,4.506234,23.588858,7.18
,,16.80383,1.090461,7.18
,,20.733344,21.400658,7.18
,,12.833541,54.755959,7.18
,,23.228068,2.203576,7.18
,,1.234347,60.883121,7.18
,,21.691139,-14.841364,7.18
,,21.699573,-17.221773,7.18
,,0.819358,28.719274,7.18
,,20.830559,-0.324278,7.18
,,23.129955,30.439598,7.18
,,0.455628,2.814109,7.18
,,5.548131,36.319877,7.18
,,3.636962,49.083025,7.18
,,22.26894,-57.568072,7.18
,,23.363686,20.637762,7.18
,,5.334219,-5.208363,7.18
,,17.52523,1.672301,7.18
,,9.954606,-32.857825,7.18
,,9.40867,18.141378,7.18
,,0.743663,40.679363,7.18
,,4.772326,55.655098,7.18
,,14.393486,49.405088,7.18
,,20.280051,32.379832,7.18
,,17.954824,-71.0943,7.18
,,6.824847,3.691718,7.18
,,1.292496,14.242684,7.18
,,18.004186,-37.408179,7.18
,,20.834856,27.377701,7.18
,,3.630662,0.141078,7.18
,,20.258331,23.741989,7.18
,,6.025371,3.186513,7.19
,,19.331962,45.032092,7.19
,,9.012675,-9.191419,7.19
,,1.358696,74.580266,7.19
,,16.135329,-27.730436,7.19
,,19.461136,-18.350836,7.19
,,12.707563,-61.018509,7.19
,,1.751387,2.503152,7.19
,,7.651654,8.926253,7.19
,,7.52259,-4.678887,7.19
,,8.33535,53.197514,7.19
,,10.65268,-25.851456,7.19
,,7.38489,17.409647,7.19
,,5.23381,51.430708,7.19
,,5.234929,21.223689,7.19
,,8.221232,-24.292584,7.19
,,20.73249,-5.590234,7.19
,,9.753169,-0.464878,7.19
,,7.065118,-50.661352,7.19
,,13.932915,-39.409697,7.19
,,6.660379,-52.832476,7.19
,,2.424432,32.407677,7.19
,,17.940167,19.888834,7.19
,,8.995952,-51.503827,7.19
,,10.197684,-40.874337,7.19
,,21.27139,26.35029,7.19
,,4.334455,23.598785,7.19
,,0.165767,-44.66644,7.19
,,2.787606,22.960316,7.19
,,14.400196,5.822975,7.19
,,0.89459,43.363391,7.19
,,0.946974,-25.363367,7.19
,,19.955496,24.088157,7.19
,,2.327163,52.561385,7.19
,,21.622531,-18.441178,7.19
,,14.832669,-29.034634,7.19
,,8.123717,55.301371,7.19
,,21.03191,57.765319,7.19
,,0.200403,28.6065,7.19
,,22.995619,-62.772089,7.19
,,18.245627,-45.595221,7.19
,,5.411524,11.529365,7.19
,,5.886833,11.814226,7.19
,,16.471127,-16.212186,7.19
,,1.065947,48.861337,7.19
,,3.204054,-40.409314,7.19
,,13.630033,-35.064839,7.19
,,23.900561,56.489406,7.19
,,2.810678,-20.821079,7.19
,,5.080489,-20.245797,7.19
,,11.049429,-2.635352,7.19
,,15.339222,-75.564052,7.19
,,16.388228,35.611768,7.19
,,18.774473,43.560826,7.19
,,10.385292,-50.527123,7.19
,,16.032071,-21.980389,7.19
,,7.229043,-5.155533,7.19
,,18.97439,-34.214662,7.19
,,21.328546,55.45007,7.19
,,15.952396,-6.296632,7.19
,,11.863605,-64.595662,7.19
,,20.175506,28.434274,7.19
,,5.526691,-61.541126,7.19
,,11.196937,42.832109,7.19
,,18.077137,-40.637572,7.19
,,20.632183,-11.03311,7.19
,,20.607355,-20.585478,7.19
,,2.471163,-36.340846,7.19
,,13.563906,-66.078431,7.19
,,19.110586,-51.41756,7.19
,,17.217606,-54.85216,7.19
,,18.077525,27.115221,7.19
,,22.490514,-28.65956,7.19
,,5.960994,-15.406121,7.19
,,9.018411,-27.515741,7.19
,,4.701139,24.010764,7.19
,,10.552473,39.22156,7.19
,,19.861865,-10.949195,7.19
,,2.215276,40.66834,7.19
,,13.958337,-68.005726,7.19
,,18.791549,49.432027,7.19
,,20.977808,-70.422167,7.19
,,4.23427,-30.112724,7.19
,,17.792055,-20.83734,7.19
,,12.523708,-9.181616,7.19
,,6.0988,-13.247784,7.19
,,9.578498,-44.816247,7.19
,,4.785184,10.051656,7.19
,,6.10779,10.750285,7.19
,,2.374099,65.242012,7.19
,,3.040114,54.363272,7.19
,,13.317205,28.567826,7.19
,,4.23432,-15.993111,7.19
,,10.026508,-1.018132,7.19
,,8.406252,-55.789647,7.19
,,2.773929,-21.660947,7.19
,,17.3692,-30.50135,7.19
,,17.388848,9.46677,7.19
,,23.992468,50.832573,7.19
,,8.301835,26.424609,7.19
,,19.528496,-19.386473,7.19
,,3.148385,-18.969225,7.19
,,5.625411,-31.061846,7.19
,,6.274231,-35.430922,7.19
,,9.980214,4.808536,7.19
,,0.240129,-2.197997,7.19
,,23.585953,67.491888,7.19
,,10.78969,26.910598,7.19
,,7.914235,-31.534753,7.19
,,2.777831,75.408038,7.19
,,18.767138,59.686944,7.19
,,7.755974,-39.345202,7.19
,,2.066706,8.094867,7.19
,,9.150643,17.469652,7.19
,,19.537727,-21.51688,7.19
,,10.619635,46.548067,7.19
,,8.634909,-38.009009,7.19
,,0.751102,75.937798,7.19
,,9.030326,5.651693,7.19
,,4.582948,16.994686,7.19
,,4.724906,-52.546018,7.19
,,21.370153,-83.20971,7.19
,,20.761968,50.673874,7.19
,,19.057598,-50.316637,7.19
,,9.436395,-30.034801,7.19
,,9.743912,3.353316,7.19
,,19.236492,-67.453978,7.19
,,6.676273,-28.265622,7.19
,,21.044788,26.508064,7.19
,,9.318851,-22.55309,7.19
,,1.164394,49.05386,7.19
,,10.182187,36.468125,7.19
,,15.796755,4.298328,7.19
,,14.824347,-19.903583,7.19
,,14.347424,-42.424816,7.19
,,20.277626,28.522902,7.19
,,6.025345,2.909259,7.19
,,17.993573,71.634223,7.19
,,7.104837,17.744402,7.19
,,21.958109,29.310105,7.19
,,14.851019,-15.027477,7.19
,,19.238678,25.013208,7.19
,,2.367377,-27.861398,7.19
,,7.720671,-4.131053,7.19
,,18.5295,-2.418466,7.19
,,1.739767,37.668379,7.19
,,16.688626,22.43674,7.19
,,20.084871,13.764136,7.19
,,2.248635,66.321015,7.19
,,17.528498,-41.03956,7.19
,,0.305491,44.558412,7.19
,,22.711825,0.071007,7.19
,,3.458876,5.870437,7.19
,,6.252865,48.833972,7.19
,,0.832296,-57.386246,7.19
,,16.725026,20.716113,7.19
,,2.331364,31.337484,7.19
,,2.763713,-62.724217,7.19
,,18.521945,62.537973,7.19
,,5.839855,-48.986374,7.19
,,4.648353,-58.980567,7.2
,,5.822729,38.738251,7.2
,,17.315629,-34.992895,7.2
,,22.475021,-51.788049,7.2
,,0.103944,58.437504,7.2
,,23.991081,57.670865,7.2
,,13.303292,67.687937,7.2
,,9.817458,34.085392,7.2
,,4.607126,-37.826056,7.2
,,15.904049,-53.582945,7.2
,,1.832652,-29.040888,7.2
,,14.999346,14.833331,7.2
,,7.396655,80.626281,7.2
,,10.584609,-55.409851,7.2
,,10.440713,10.502887,7.2
,,8.652649,-40.419239,7.2
,,0.302191,3.796763,7.2
,,7.27974,-13.681113,7.2
,,17.962429,-83.235629,7.2
,,14.367294,-8.091345,7.2
,,12.204957,55.70588,7.2
,,15.241288,-3.364425,7.2
,,1.262022,-68.874409,7.2
,,18.53624,13.736565,7.2
,,22.859383,59.008542,7.2
,,7.006226,-2.432082,7.2
,,13.353399,-9.999106,7.2
,,3.057878,-58.933042,7.2
,,23.862927,-42.672899,7.2
,,16.588893,-53.647283,7.2
,,15.175499,-71.66449,7.2
,,7.651216,11.871051,7.2
,,14.841564,80.749868,7.2
,,21.96707,5.940358,7.2
,,0.461225,-16.409443,7.2
,,18.727048,-1.559023,7.2
,,20.27289,26.490364,7.2
,,11.297598,-45.505786,7.2
,,9.298181,28.560517,7.2
,,18.83667,-22.848187,7.2
,,6.111985,-49.22213,7.2
,,6.385031,-3.51578,7.2
,,7.610467,-44.987284,7.2
,,7.212611,-51.211836,7.2
,,15.103179,-23.322976,7.2
,,15.081343,-63.326192,7.2
,,19.053582,-11.189654,7.2
,,19.027692,41.490092,7.2
,,4.021296,40.094624,7.2
,,4.229649,-84.485793,7.2
,,19.056005,-57.924109,7.2
,,8.026418,-50.605602,7.2
,,22.764995,11.200349,7.2
,,2.175011,-45.446979,7.2
,,16.615895,-54.985208,7.2
,,11.476227,-58.141998,7.2
,,7.498417,-13.9894,7.2
,,21.949076,-61.846196,7.2
,,9.571917,54.046469,7.2
,,20.190519,29.166906,7.2
,,7.903284,13.42117,7.2
,,17.87037,32.013937,7.2
,,0.044012,66.100399,7.2
,,14.44506,5.934965,7.2
,,9.901427,-27.999017,7.2
,,15.120714,-57.439691,7.2
,,22.215604,-55.945001,7.2
,,23.408586,30.712231,7.2
,,11.212302,35.83013,7.2
,,21.09227,-43.521995,7.2
,,23.555745,60.410932,7.2
,,6.775497,-8.918627,7.2
,,18.080135,-25.605698,7.2
,,13.453004,-17.928954,7.2
,,18.305189,-61.208608,7.2
,,21.393201,40.018617,7.2
,,16.280074,-5.49679,7.2
,,22.988573,4.358537,7.2
,,13.328521,36.082867,7.2
,,8.945082,-63.048457,7.2
,,18.953485,13.372497,7.2
,,13.468264,-43.768644,7.2
,,5.44841,3.614673,7.2
,,0.171239,52.255137,7.2
,,4.971385,0.453957,7.2
,,4.155686,-7.929093,7.2
,,19.912207,60.823614,7.2
,,13.361313,16.081431,7.2
,,9.498563,5.655134,7.2
,,5.751777,-40.198942,7.2
,,20.008298,-15.886949,7.2
,,23.874567,-58.550155,7.2
,,4.783926,41.305022,7.2
,,14.598611,-69.970555,7.2
,,17.799326,-34.018873,7.2
,,23.462223,86.55885,7.2
,,9.021917,-64.924226,7.2
,,6.368915,61.759983,7.2
,,9.611394,69.636607,7.2
,,14.122522,42.098508,7.2
,,5.906576,-15.731988,7.2
,,17.345267,-38.020598,7.2
,,16.915381,-40.52483,7.2
,,3.401769,-41.231884,7.2
,,13.954759,-28.635214,7.2
,,9.314349,-45.007962,7.2
,,17.403091,36.922858,7.2
,,14.955514,-32.833713,7.2
,,15.71753,-10.933497,7.2
,,5.36928,-81.038935,7.2
,,10.531054,-52.23195,7.2
,,7.734263,-42.977619,7.2
,,21.547723,-64.149962,7.2
,,4.144172,25.877771,7.2
,,16.000597,0.623649,7.2
,,20.32922,-25.2286,7.2
,,13.880518,-54.579282,7.2
,,0.888747,4.086225,7.2
,,19.012613,-0.455065,7.2
,,4.777088,-68.546031,7.2
,,20.319216,14.384175,7.2
,,13.026855,-24.666327,7.2
,,16.297652,23.607308,7.2
,,1.686709,-33.398241,7.2
,,12.799825,24.095583,7.2
,,21.637211,-14.909988,7.2
,,21.628662,-45.585898,7.2
,,19.1743,48.444409,7.2
,,13.475158,-27.391849,7.2
,,9.120428,51.629932,7.2
,,11.660139,18.996735,7.2
,,16.808449,-61.489116,7.2
,,5.079879,-11.699029,7.2
,,5.466226,48.381228,7.2
,,3.729344,-9.603008,7.2
,,6.169958,46.758667,7.2
,,5.915002,22.519945,7.2
,,6.748588,20.860653,7.2
,,8.133426,-35.211061,7.2
,,0.879229,68.865801,7.2
,,7.356244,-3.288592,7.2
,,6.974489,-3.023714,7.2
,,21.33447,12.96284,7.2
,,10.139732,-35.013692,7.2
,,1.081984,16.242238,7.2
,,9.458809,-58.094552,7.2
,,18.455269,-53.633884,7.2
,,17.704192,17.228339,7.2
,,6.561066,-26.329644,7.2
,,8.109561,22.456737,7.2
,,8.701239,-89.460534,7.2
,,8.86761,4.466134,7.2
,,2.446027,57.679179,7.2
,,16.902799,15.623451,7.2
,,0.923672,28.559438,7.2
,,14.001536,-62.782151,7.2
,,9.865476,-32.979962,7.2
,,20.724011,-22.45392,7.2
,,2.643704,19.727665,7.2
,,18.269182,21.039878,7.2
,,2.406476,-3.104037,7.2
,,4.000511,-42.390138,7.2
,,7.061571,-0.556951,7.2
,,10.758219,-55.791418,7.2
,,5.856007,-11.646197,7.2
,,3.280302,51.218185,7.2
,,20.598464,-26.773418,7.2
,,14.870974,-44.927158,7.2
,,14.335649,-28.049036,7.2
,,16.342802,-68.536649,7.2
,,8.180953,-32.379568,7.2
,,6.184181,2.330502,7.2
,,22.460912,-26.418809,7.2
,,7.968378,5.011404,7.2
,,12.160185,-52.144034,7.2
,,6.83558,-12.584752,7.2
,,9.669552,8.278109,7.2
,,7.810135,-30.755985,7.2
,,21.726015,-68.064746,7.2
,,1.066319,35.469457,7.2
,,17.100954,23.322065,7.2
,,7.142287,-12.885931,7.2
,,11.49593,-25.001966,7.2
,,18.371674,7.54893,7.2
,,21.874913,-9.417926,7.2
,,23.842842,-20.233238,7.2
,,1.858036,-4.220111,7.2
,,17.807816,-38.133505,7.2
,,5.269461,-41.249217,7.2
,,1.854062,-30.90278,7.2
,,22.147333,22.138772,7.2
,,16.447179,-48.044323,7.2
,,12.825572,-80.70235,7.2
,,7.630068,38.878792,7.2
,,16.998031,27.315934,7.2
,,6.133642,-82.043678,7.2
,,14.564364,-46.464928,7.2
,,1.752253,-14.562321,7.2
,,10.437632,24.715336,7.2
,,8.745825,-42.634563,7.2
,,22.347598,-8.765534,7.2
,,10.849174,3.590674,7.2
,,4.668095,39.788451,7.2
,,0.708046,27.642911,7.2
,,8.281135,-15.151959,7.2
,,4.652401,13.002983,7.2
,,0.349847,12.771652,7.2
,,13.07478,-81.150118,7.21
,,13.077369,-0.728307,7.21
,,16.725939,12.418583,7.21
,,0.149788,-21.206353,7.21
,,18.476557,46.423271,7.21
,,6.412946,43.548474,7.21
,,12.580997,85.732194,7.21
,,5.569314,43.937455,7.21
,,17.990854,6.41895,7.21
,,3.972471,24.081125,7.21
,,20.672868,-24.118031,7.21
,,6.932277,27.285863,7.21
,,11.515681,-41.926306,7.21
,,19.127522,6.983458,7.21
,,2.881786,73.277236,7.21
,,19.133822,26.012028,7.21
,,13.799392,-55.960614,7.21
,,21.443664,-46.067256,7.21
,,0.026675,72.236615,7.21
,,7.510913,41.89034,7.21
,,5.714849,-33.958402,7.21
,,18.297672,-27.354732,7.21
,,22.171383,32.288191,7.21
,,15.464743,-53.701833,7.21
,,0.193534,-80.173734,7.21
,,13.673477,53.191747,7.21
,,19.30327,24.415552,7.21
,,12.278382,39.59295,7.21
,,12.642442,45.217091,7.21
,,12.643081,13.80545,7.21
,,12.978035,22.042884,7.21
,,8.460481,-31.99354,7.21
,,21.411895,-5.581307,7.21
,,0.305145,-2.014803,7.21
,,13.293876,13.76384,7.21
,,13.544236,-44.450253,7.21
,,17.199829,14.487742,7.21
,,0.844049,25.584931,7.21
,,16.685615,-2.857277,7.21
,,4.951807,-65.01592,7.21
,,18.600038,-14.065581,7.21
,,0.558252,-55.328323,7.21
,,18.579713,21.486244,7.21
,,16.905739,-25.829382,7.21
,,1.394642,-40.956056,7.21
,,12.29297,-40.004447,7.21
,,5.899639,-14.127164,7.21
,,9.651136,-2.839486,7.21
,,15.835561,64.799692,7.21
,,14.986283,-48.826214,7.21
,,5.890679,6.255684,7.21
,,16.670074,17.707212,7.21
,,15.497416,18.499866,7.21
,,14.627344,-50.085897,7.21
,,17.733562,-5.929571,7.21
,,0.297216,16.331013,7.21
,,1.553594,-79.926584,7.21
,,22.948924,59.961703,7.21
,,9.299925,-45.636277,7.21
,,10.336595,-52.60171,7.21
,,0.964934,29.521366,7.21
,,23.464049,-50.343676,7.21
,,5.452604,-1.367351,7.21
,,14.583587,13.095818,7.21
,,23.25034,46.524289,7.21
,,5.445787,-36.584854,7.21
,,7.19079,-27.731824,7.21
,,19.636545,51.235855,7.21
,,19.644268,32.406127,7.21
,,10.218023,-47.919621,7.21
,,21.555879,21.59029,7.21
,,3.607272,52.931405,7.21
,,7.334047,19.520807,7.21
,,20.490654,9.897834,7.21
,,14.729568,-2.505553,7.21
,,16.811519,35.92205,7.21
,,3.475867,43.75359,7.21
,,14.084923,-22.622133,7.21
,,5.678446,52.570098,7.21
,,23.618503,30.678024,7.21
,,8.916777,-54.699433,7.21
,,16.410958,-2.488093,7.21
,,5.238836,69.823701,7.21
,,7.060326,-2.474172,7.21
,,15.04203,51.619604,7.21
,,11.489219,-57.832441,7.21
,,18.857334,-27.16423,7.21
,,18.640471,36.053142,7.21
,,20.94666,42.895664,7.21
,,11.94932,-63.249091,7.21
,,2.035327,22.104101,7.21
,,20.727497,6.578206,7.21
,,20.379745,31.549601,7.21
,,23.8255,-66.257599,7.21
,,21.225726,-54.988742,7.21
,,14.552614,-24.018244,7.21
,,0.672167,24.053897,7.21
,,5.459032,-13.578286,7.21
,,18.056065,-17.610094,7.21
,,14.309917,10.510495,7.21
,,8.872715,-56.242099,7.21
,,18.74181,-53.801805,7.21
,,4.092624,31.497197,7.21
,,10.101524,-29.118704,7.21
,,8.367752,19.959187,7.21
,,5.473807,22.742547,7.21
,,20.009161,39.207376,7.21
,,10.228995,-7.384048,7.21
,,11.328198,38.100877,7.21
,,1.953074,71.724943,7.21
,,21.292374,22.541622,7.21
,,0.220502,-37.822873,7.21
,,21.69492,15.042192,7.21
,,1.047305,26.299391,7.21
,,23.194111,47.098697,7.21
,,7.62472,-2.036852,7.21
,,21.777193,-67.596341,7.21
,,2.995118,-63.628177,7.21
,,19.716427,27.408502,7.21
,,19.720862,30.232363,7.21
,,7.839085,-35.790587,7.21
,,14.215654,-25.504339,7.21
,,23.040943,-45.30397,7.21
,,2.808125,-5.738431,7.21
,,15.053621,17.975653,7.21
,,23.900827,-9.289916,7.21
,,1.343607,54.96235,7.21
,,16.295954,-4.036725,7.21
,,23.045626,23.130443,7.21
,,6.867231,-33.91556,7.21
,,12.930933,-73.032576,7.21
,,9.362442,-2.792892,7.21
,,21.83562,19.423994,7.21
,,7.584197,5.296823,7.21
,,21.350875,-20.821224,7.21
,,1.432844,10.406975,7.21
,,18.055847,8.419375,7.21
,,5.587961,8.70074,7.21
,,12.410595,41.332359,7.21
,,15.193076,-2.260022,7.21
,,21.302955,22.114196,7.21
,,23.32834,-41.083221,7.21
,,4.970273,40.056865,7.21
,,18.679472,8.792929,7.21
,,12.340928,61.309639,7.21
,,11.064058,-51.029297,7.21
,,18.131108,29.818017,7.21
,,19.257723,19.419984,7.21
,,20.343958,-58.729509,7.21
,,15.781623,46.986262,7.21
,,12.123033,-43.24651,7.21
,,2.55222,29.964643,7.21
,,8.005238,8.974279,7.21
,,15.133475,28.518414,7.21
,,22.219417,59.299404,7.21
,,23.713282,-11.328532,7.21
,,1.008725,37.791505,7.21
,,7.660853,-29.19092,7.21
,,2.802494,-31.423135,7.21
,,15.267103,-4.897934,7.21
,,10.61224,-47.254968,7.21
,,1.701077,43.63999,7.21
,,11.077514,31.436708,7.21
,,5.790233,29.657563,7.21
,,18.435959,79.628576,7.21
,,18.421726,48.761817,7.21
,,2.892981,-7.750291,7.21
,,18.883258,43.713473,7.21
,,3.200456,-56.401543,7.21
,,7.099383,-42.327509,7.21
,,17.13218,32.105485,7.21
,,14.378665,-55.431158,7.21
,,1.07878,2.313713,7.21
,,14.392033,39.327785,7.21
,,6.527922,5.769144,7.21
,,5.948726,38.287247,7.21
,,20.571256,49.773157,7.21
,,4.354238,27.350245,7.21
,,16.707244,21.592885,7.21
,,9.38045,-35.523203,7.21
,,18.486533,29.553848,7.21
,,18.524721,-1.63487,7.21
,,10.430843,-20.325308,7.21
,,7.005855,-5.826656,7.21
,,8.292788,70.177111,7.21
,,13.768542,5.115632,7.21
,,1.577015,35.111729,7.22
,,1.367374,79.025234,7.22
,,15.64514,31.551849,7.22
,,20.825863,50.783185,7.22
,,1.372544,-61.329419,7.22
,,3.638568,44.801748,7.22
,,20.273887,-1.499789,7.22
,,10.291766,55.898496,7.22
,,17.483939,-59.032453,7.22
,,5.312203,-62.984946,7.22
,,19.01002,-19.658277,7.22
,,12.343284,63.67026,7.22
,,7.017209,-3.252539,7.22
,,17.480903,-70.633707,7.22
,,6.248523,-8.804222,7.22
,,5.011266,-13.503719,7.22
,,13.665635,-83.908323,7.22
,,11.53001,-60.606368,7.22
,,19.686663,-2.313448,7.22
,,21.435351,-24.48422,7.22
,,6.625562,-8.235617,7.22
,,19.868335,-56.719769,7.22
,,2.882668,60.471341,7.22
,,4.55469,52.804975,7.22
,,3.177748,21.892646,7.22
,,7.963092,-41.535743,7.22
,,21.526919,42.700756,7.22
,,8.716831,70.164534,7.22
,,1.250156,-68.81891,7.22
,,21.38522,-85.638744,7.22
,,3.017861,-33.109945,7.22
,,17.412738,-59.213669,7.22
,,18.843754,-26.770484,7.22
,,21.406806,75.97158,7.22
,,16.087642,-56.339903,7.22
,,21.805118,38.956126,7.22
,,17.392929,76.05505,7.22
,,17.399514,8.604582,7.22
,,9.757028,-8.482522,7.22
,,18.575362,6.462336,7.22
,,16.742929,49.862945,7.22
,,16.108591,-40.450162,7.22
,,22.180439,-55.457133,7.22
,,4.167609,-34.497664,7.22
,,23.064052,21.598265,7.22
,,23.561128,29.874653,7.22
,,20.902925,19.754112,7.22
,,10.592016,45.653691,7.22
,,20.31958,29.499064,7.22
,,1.451547,25.439748,7.22
,,9.074234,43.441926,7.22
,,18.26691,53.296705,7.22
,,10.936714,64.538047,7.22
,,22.075774,25.658521,7.22
,,14.796695,-66.33194,7.22
,,6.601218,13.694034,7.22
,,22.195816,38.415836,7.22
,,22.59098,39.585785,7.22
,,3.180983,-11.12509,7.22
,,9.196239,44.824072,7.22
,,10.448293,-0.148508,7.22
,,15.163542,-20.520475,7.22
,,2.595106,-85.017012,7.22
,,6.187611,-44.91433,7.22
,,14.401545,49.532346,7.22
,,22.199316,50.196186,7.22
,,11.549458,84.706271,7.22
,,3.46149,-14.36658,7.22
,,6.911146,6.724075,7.22
,,18.813585,-18.632175,7.22
,,1.110145,13.884609,7.22
,,11.550576,34.051457,7.22
,,14.053331,32.813753,7.22
,,0.209356,-88.362869,7.22
,,0.213975,-57.912609,7.22
,,5.726819,6.888496,7.22
,,1.117773,11.552099,7.22
,,17.896417,-19.887248,7.22
,,14.450375,9.981312,7.22
,,14.459333,-46.213515,7.22
,,23.911699,61.838898,7.22
,,5.947387,16.355075,7.22
,,22.109422,12.445292,7.22
,,1.31864,80.8618,7.22
,,14.921921,32.823895,7.22
,,20.528796,4.415746,7.22
,,7.077306,-11.524061,7.22
,,23.498417,24.77232,7.22
,,7.491921,35.163962,7.22
,,19.916705,34.900604,7.22
,,12.153592,17.186095,7.22
,,18.90607,13.389755,7.22
,,18.912763,-48.947739,7.22
,,20.086205,40.813829,7.22
,,21.916306,34.773172,7.22
,,0.717176,-3.856265,7.22
,,7.957091,6.85168,7.22
,,22.790763,-44.965163,7.22
,,16.926232,-60.677435,7.22
,,6.118539,35.213708,7.22
,,0.530859,18.105333,7.22
,,8.801768,17.394775,7.22
,,0.211204,-1.227195,7.22
,,13.487116,3.871421,7.22
,,17.866868,1.099246,7.22
,,11.215721,-12.785237,7.22
,,15.099511,4.233492,7.22
,,14.445331,78.498929,7.22
,,20.786089,42.409841,7.22
,,4.062267,81.874977,7.22
,,17.249206,19.682595,7.22
,,15.725852,22.920501,7.22
,,4.411671,10.046659,7.22
,,20.792939,1.831871,7.22
,,22.727472,44.530516,7.22
,,8.149085,-68.991604,7.22
,,15.105043,5.550397,7.22
,,1.011146,-20.090195,7.22
,,8.319222,24.17473,7.22
,,1.026201,-6.799532,7.22
,,20.027547,-0.199024,7.22
,,5.274711,36.071823,7.22
,,7.894465,-23.187226,7.22
,,7.131238,-15.700543,7.22
,,21.33588,-13.502314,7.22
,,18.039875,-23.030832,7.22
,,19.794466,-17.070962,7.22
,,17.550956,-29.650844,7.22
,,2.545036,1.033684,7.22
,,19.63936,0.345487,7.22
,,6.022464,18.961277,7.22
,,4.838139,6.949913,7.22
,,12.817357,-65.593165,7.22
,,6.49358,-3.551685,7.22
,,19.278748,33.127556,7.22
,,16.316826,37.765718,7.22
,,23.578115,37.799899,7.22
,,6.763882,2.499276,7.22
,,14.189766,-56.382791,7.22
,,2.619323,2.415468,7.22
,,18.786968,31.405607,7.22
,,19.826101,-37.78055,7.22
,,13.627333,33.738123,7.22
,,22.045653,42.814509,7.22
,,10.777082,-42.610372,7.22
,,4.900847,17.026825,7.22
,,14.086952,-14.857071,7.22
,,16.464733,-69.861374,7.22
,,7.395028,-53.669348,7.22
,,8.606437,-38.455363,7.22
,,3.499429,-35.748628,7.22
,,2.220544,-22.871119,7.22
,,16.791147,-48.319462,7.22
,,15.545459,10.968299,7.22
,,11.924003,-5.134542,7.22
,,3.827402,-2.328568,7.22
,,21.86936,-62.052364,7.22
,,23.683557,57.838721,7.22
,,16.797048,-45.390311,7.22
,,14.602143,-22.177362,7.22
,,11.583787,-30.031886,7.22
,,19.057758,65.586985,7.22
,,12.269908,80.125082,7.22
,,6.582424,16.763806,7.22
,,6.752913,-47.222718,7.22
,,19.02748,-36.890708,7.22
,,19.518215,48.58213,7.22
,,16.450462,-17.768696,7.22
,,9.464733,-22.528546,7.22
,,19.744863,10.912528,7.22
,,1.71137,38.515428,7.22
,,1.715554,-83.367171,7.22
HR868,868,2.897981,-49.889646,7.22
,,0.273808,53.945641,7.22
,,10.688282,52.970601,7.22
,,5.143797,-3.305916,7.22
,,23.533393,45.888899,7.22
,,13.93077,-66.386461,7.22
,,12.41913,-48.309101,7.22
,,8.000825,-45.025722,7.22
,,18.19875,-5.623982,7.22
,,5.651944,-58.957451,7.22
,,21.55308,4.56318,7.22
,,12.757269,14.373599,7.22
,,0.711117,71.365895,7.22
,,11.336438,30.120487,7.22
,,14.754642,65.329983,7.22
,,18.383226,46.362651,7.22
,,20.01441,13.379736,7.22
,,5.751342,-41.78188,7.22
,,8.064215,-70.337285,7.22
,,22.117593,34.521456,7.22
,,7.266794,82.440455,7.22
,,9.361141,-56.903433,7.22
,,23.143464,-63.871585,7.22
,,5.128433,-17.28874,7.22
,,20.816898,-72.532731,7.22
,,11.695727,-9.076763,7.22
,,10.239248,-42.808598,7.22
,,17.504549,47.402203,7.22
,,21.621604,51.064188,7.22
,,6.338077,-10.882173,7.22
,,18.429804,35.342739,7.22
,,16.791936,-47.590452,7.22
,,5.763785,-47.006585,7.22
,,23.976219,-14.125069,7.22
,,2.18568,-19.307363,7.22
,,8.548991,-49.155068,7.22
,,7.45721,15.316402,7.22
,,16.30726,-58.392912,7.22
,,4.745037,0.568101,7.22
,,12.938114,-19.631523,7.22
,,11.042459,9.172964,7.22
,,18.78186,-7.57912,7.22
,,6.391826,-18.998755,7.22
,,20.146808,39.798335,7.22
,,11.893316,-46.741748,7.22
,,12.853358,19.161387,7.22
,,12.862427,-31.083683,7.22
,,8.562701,-23.355549,7.22
,,3.890892,-41.222708,7.22
,,17.524134,54.35578,7.22
,,9.65356,25.367377,7.22
,,11.393916,17.142106,7.22
,,22.846192,52.061437,7.22
,,11.411291,-61.647566,7.22
,,21.439448,-20.999101,7.22
,,0.902768,32.88841,7.22
,,4.657863,-0.084428,7.22
,,3.648637,2.763497,7.22
,,3.81561,16.459486,7.22
,,17.673298,-28.923202,7.22
,,3.419347,-4.478203,7.22
,,20.664569,-36.033554,7.22
,,14.977595,61.666902,7.22
,,4.123261,75.175042,7.22
,,17.119521,58.268792,7.22
,,20.835968,13.29835,7.22
,,6.516975,-66.870689,7.22
,,12.745234,-17.778294,7.22
,,20.257475,44.138789,7.22
,,3.630527,4.145467,7.22
,,6.607628,-50.322759,7.22
,,10.528856,-44.484838,7.22
,,4.358458,-6.07319,7.23
,,12.163264,-5.225745,7.23
,,7.944404,-16.531494,7.23
,,10.518734,-67.70238,7.23
,,17.993876,-56.255525,7.23
,,7.726022,-45.863969,7.23
,,18.712423,14.842314,7.23
,,9.728547,34.097179,7.23
,,0.837425,28.368984,7.23
,,15.746038,68.680009,7.23
,,1.974442,-41.17008,7.23
,,11.1444,-29.747345,7.23
,,7.423945,78.253998,7.23
,,21.931583,63.261062,7.23
,,10.060787,3.971957,7.23
,,11.066361,3.638772,7.23
,,6.160823,49.062986,7.23
,,1.181745,9.563901,7.23
